@relation occupancy
@attribute timestamp numeric
@attribute temperature numeric
@attribute humidity numeric
@attribute light numeric
@attribute CO2 numeric
@attribute humidityRatio numeric
@attribute class {no, yes}
@data
9.223372036854776E10,21.29,25.2,0.0,456.0,0.00394205,no
9.223372036854776E10,21.29,25.2,0.0,463.0,0.00394205,no
9.223372036854776E10,21.29,25.2,0.0,461.66666667,0.00394205,no
9.223372036854776E10,21.29,25.2,0.0,458.0,0.00394205,no
9.223372036854776E10,21.29,25.2,0.0,450.0,0.00394205,no
9.223372036854776E10,21.29,25.2,0.0,457.0,0.00394205,no
9.223372036854776E10,21.29,25.2,0.0,456.0,0.00394205,no
9.223372036854776E10,21.29,25.2,0.0,456.0,0.00394205,no
9.223372036854776E10,21.29,25.2,0.0,461.0,0.00394205,no
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,21.29,25.2,0.0,448.5,0.00394205,no
9.223372036854776E10,21.29,25.2,0.0,453.5,0.00394205,no
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,21.29,25.2,0.0,454.0,0.00394205,no
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,21.29,25.245,0.0,453.0,0.00394913,no
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,21.2,25.2,0.0,452.5,0.0039202,no
9.223372036854776E10,21.2,25.2,0.0,449.0,0.0039202,no
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,21.2,25.29,0.0,452.0,0.00393429,no
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,21.2,25.29,0.0,451.0,0.00393429,no
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,21.16666667,25.39,0.0,450.0,0.00394182,no
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,21.1,25.39,0.0,454.0,0.00392562,no
9.223372036854776E10,21.15,25.39,0.0,452.5,0.00393777,no
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,21.1,25.39,0.0,457.0,0.00392562,no
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,21.1,25.5,0.0,451.0,0.00394273,no
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,21.1,25.5,0.0,449.0,0.00394273,no
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,21.05,25.445,0.0,449.0,0.00392203,no
9.223372036854776E10,21.1,25.5,0.0,445.0,0.00394273,no
9.223372036854776E10,21.0,25.39,0.0,443.0,0.00390142,no
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,21.1,25.39,0.0,445.0,0.00392562,no
9.223372036854776E10,21.1,25.39,0.0,449.0,0.00392562,no
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,21.05,25.34,0.0,450.0,0.00390575,no
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,21.1,25.39,0.0,448.0,0.00392562,no
9.223372036854776E10,21.1,25.39,0.0,450.66666667,0.00392562,no
9.223372036854776E10,21.1,25.39,0.0,450.0,0.00392562,no
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,21.125,25.39,0.0,447.5,0.00393169,no
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,21.15,25.34,0.0,449.0,0.00392996,no
9.223372036854776E10,21.2,25.29,0.0,449.33333333,0.00393429,no
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,21.15,25.245,0.0,449.5,0.00391514,no
9.223372036854776E10,21.2,25.245,0.0,450.0,0.00392725,no
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,21.13333333,25.2,0.0,443.0,0.00390409,no
9.223372036854776E10,21.16666667,25.2,0.0,444.0,0.00391214,no
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,21.2,25.2,0.0,451.0,0.0039202,no
9.223372036854776E10,21.2,25.2,0.0,450.0,0.0039202,no
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,21.2,25.1,0.0,438.5,0.00390455,no
9.223372036854776E10,21.2,25.1,0.0,441.0,0.00390455,no
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,21.2,25.15,0.0,441.5,0.00391238,no
9.223372036854776E10,21.2,25.1,0.0,441.0,0.00390455,no
9.223372036854776E10,21.2,25.1,0.0,439.5,0.00390455,no
9.223372036854776E10,21.2,25.1,0.0,441.0,0.00390455,no
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,21.2,25.1,0.0,441.0,0.00390455,no
9.223372036854776E10,21.2,25.1,0.0,436.0,0.00390455,no
9.223372036854776E10,21.2,25.1,0.0,442.5,0.00390455,no
9.223372036854776E10,21.2,25.1,0.0,446.0,0.00390455,no
9.223372036854776E10,21.2,25.1,0.0,443.0,0.00390455,no
9.223372036854776E10,21.2,25.1,0.0,437.5,0.00390455,no
9.223372036854776E10,21.2,25.1,0.0,440.5,0.00390455,no
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,21.2,25.0,0.0,443.0,0.0038889,no
9.223372036854776E10,21.2,25.0,0.0,443.0,0.0038889,no
9.223372036854776E10,21.2,25.0,0.0,438.5,0.0038889,no
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,21.2,25.0,0.0,448.0,0.0038889,no
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,21.1,25.0,0.0,439.0,0.00386495,no
9.223372036854776E10,21.1,25.1,0.0,440.0,0.0038805,no
9.223372036854776E10,21.1,25.1,0.0,441.5,0.0038805,no
9.223372036854776E10,21.1,25.06666667,0.0,439.0,0.00387532,no
9.223372036854776E10,21.1,25.0,0.0,439.0,0.00386495,no
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,21.0,25.0,0.0,440.5,0.00384112,no
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,21.0,25.0,0.0,440.66666667,0.00384112,no
9.223372036854776E10,21.0,25.0,0.0,440.0,0.00384112,no
9.223372036854776E10,21.0,25.0,0.0,439.0,0.00384112,no
9.223372036854776E10,21.0,25.0,0.0,442.0,0.00384112,no
9.223372036854776E10,21.0,25.0,0.0,443.5,0.00384112,no
9.223372036854776E10,21.0,25.0,0.0,445.0,0.00384112,no
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,21.0,25.05,0.0,442.5,0.00384885,no
9.223372036854776E10,21.0,25.1,0.0,440.0,0.00385658,no
9.223372036854776E10,21.0,25.0,0.0,439.5,0.00384112,no
9.223372036854776E10,21.0,25.0,0.0,438.5,0.00384112,no
9.223372036854776E10,21.0,25.0,0.0,435.0,0.00384112,no
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,21.0,25.0,0.0,440.5,0.00384112,no
9.223372036854776E10,21.0,25.0,0.0,439.5,0.00384112,no
9.223372036854776E10,21.0,25.0,0.0,441.0,0.00384112,no
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,21.0,25.0,0.0,445.0,0.00384112,no
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,21.0,25.0,0.0,445.0,0.00384112,no
9.223372036854776E10,21.0,24.89,0.0,444.0,0.00382412,no
9.223372036854776E10,21.0,24.89,0.0,443.0,0.00382412,no
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,21.05,24.945,0.0,443.0,0.00384449,no
9.223372036854776E10,21.05,24.945,0.0,440.0,0.00384449,no
9.223372036854776E10,21.0,24.89,0.0,440.0,0.00382412,no
9.223372036854776E10,21.03333333,24.92666667,0.0,441.0,0.00383769,no
9.223372036854776E10,21.05,24.945,0.0,440.5,0.00384449,no
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,21.1,25.0,0.0,446.0,0.00386495,no
9.223372036854776E10,21.05,24.945,0.0,442.5,0.00384449,no
9.223372036854776E10,21.0,24.89,0.0,439.0,0.00382412,no
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,21.1,24.89,0.0,438.33333333,0.00384783,no
9.223372036854776E10,21.03333333,24.89,0.0,439.5,0.00383201,no
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,21.03333333,24.92666667,0.0,437.0,0.00383769,no
9.223372036854776E10,21.1,24.945,0.0,440.5,0.00385639,no
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,21.1,24.89,0.0,432.0,0.00384783,no
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,21.05,24.84,0.0,435.5,0.00382821,no
9.223372036854776E10,21.06666667,24.85666667,0.0,437.33333333,0.00383474,no
9.223372036854776E10,21.1,24.89,0.0,437.0,0.00384783,no
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,21.0,24.79,0.0,440.0,0.00380866,no
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,21.0,24.89,0.0,432.0,0.00382412,no
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,21.0,24.89,0.0,446.0,0.00382412,no
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,21.0,24.89,0.0,438.33333333,0.00382412,no
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,21.0,24.89,0.0,439.0,0.00382412,no
9.223372036854776E10,21.0,24.89,0.0,439.0,0.00382412,no
9.223372036854776E10,20.945,24.89,0.0,439.5,0.00381113,no
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,20.92666667,24.89,0.0,444.0,0.00380681,no
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,20.89,24.89,0.0,445.5,0.00379818,no
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,20.89,24.89,0.0,438.0,0.00379818,no
9.223372036854776E10,20.89,24.89,0.0,428.0,0.00379818,no
9.223372036854776E10,20.89,24.89,0.0,431.0,0.00379818,no
9.223372036854776E10,20.89,24.89,0.0,441.0,0.00379818,no
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,20.89,24.89,0.0,447.0,0.00379818,no
9.223372036854776E10,20.89,24.89,0.0,439.0,0.00379818,no
9.223372036854776E10,20.89,24.89,0.0,438.33333333,0.00379818,no
9.223372036854776E10,20.89,24.89,0.0,442.0,0.00379818,no
9.223372036854776E10,20.92666667,24.79,0.0,443.33333333,0.00379142,no
9.223372036854776E10,20.89,24.79,0.0,448.0,0.00378283,no
9.223372036854776E10,20.89,24.79,0.0,444.5,0.00378283,no
9.223372036854776E10,20.92666667,24.79,0.0,443.33333333,0.00379142,no
9.223372036854776E10,20.945,24.79,0.0,445.0,0.00379573,no
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,21.0,24.7,0.0,443.5,0.00379475,no
9.223372036854776E10,21.0,24.7,0.0,439.0,0.00379475,no
9.223372036854776E10,21.0,24.7,0.0,441.5,0.00379475,no
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,21.0,24.6,0.0,436.0,0.00377929,no
9.223372036854776E10,21.0,24.6,0.0,444.0,0.00377929,no
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,21.0,24.56666667,0.0,439.33333333,0.00377414,no
9.223372036854776E10,21.0,24.55,0.0,443.5,0.00377156,no
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,21.0,24.5,0.0,441.5,0.00376384,no
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,21.0,24.5,0.0,444.5,0.00376384,no
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,21.0,24.5,0.0,445.5,0.00376384,no
9.223372036854776E10,21.0,24.445,0.0,445.0,0.00375534,no
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,21.0,24.5,0.0,442.5,0.00376384,no
9.223372036854776E10,21.0,24.42666667,0.0,445.0,0.0037525,no
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,21.0,24.39,0.0,440.0,0.00374684,no
9.223372036854776E10,21.0,24.39,0.0,445.5,0.00374684,no
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,21.0,24.39,0.0,444.0,0.00374684,no
9.223372036854776E10,21.0,24.39,0.0,442.0,0.00374684,no
9.223372036854776E10,21.0,24.35666667,0.0,442.66666667,0.00374168,no
9.223372036854776E10,21.0,24.29,0.0,439.0,0.00373138,no
9.223372036854776E10,20.89,24.39,0.0,440.0,0.00372143,no
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,21.0,24.39,0.0,444.0,0.00374684,no
9.223372036854776E10,20.89,24.39,0.0,439.5,0.00372143,no
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,20.89,24.39,0.0,440.0,0.00372143,no
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,20.89,24.34,0.0,445.0,0.00371375,no
9.223372036854776E10,20.85666667,24.35666667,0.0,447.0,0.00370865,no
9.223372036854776E10,20.89,24.39,0.0,446.0,0.00372143,no
9.223372036854776E10,20.89,24.34,0.0,445.0,0.00371375,no
9.223372036854776E10,20.89,24.39,0.0,445.0,0.00372143,no
9.223372036854776E10,20.89,24.29,0.0,443.0,0.00370608,no
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,20.85666667,24.26,0.0,441.0,0.00369384,no
9.223372036854776E10,20.89,24.29,0.0,444.0,0.00370608,no
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,20.89,24.29,0.0,441.0,0.00370608,no
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,20.89,24.2,0.0,442.0,0.00369226,no
9.223372036854776E10,20.89,24.29,0.0,442.0,0.00370608,no
9.223372036854776E10,20.89,24.2,0.0,446.5,0.00369226,no
9.223372036854776E10,20.85666667,24.16666667,0.0,444.33333333,0.00367955,no
9.223372036854776E10,20.89,24.2,0.0,445.5,0.00369226,no
9.223372036854776E10,20.89,24.2,0.0,441.5,0.00369226,no
9.223372036854776E10,20.865,24.175,0.0,447.25,0.00368272,no
9.223372036854776E10,20.89,24.2,0.0,448.0,0.00369226,no
9.223372036854776E10,20.89,24.175,0.0,447.25,0.00368843,no
9.223372036854776E10,20.89,24.2,0.0,439.0,0.00369226,no
9.223372036854776E10,20.89,24.15,0.0,440.0,0.00368459,no
9.223372036854776E10,20.89,24.2,0.0,440.0,0.00369226,no
9.223372036854776E10,20.89,24.1,0.0,445.0,0.00367692,no
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,20.945,24.0,0.0,438.5,0.00367405,no
9.223372036854776E10,21.0,24.0,0.0,440.0,0.00368657,no
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,20.945,24.0,0.0,447.0,0.00367405,no
9.223372036854776E10,20.92666667,24.0,0.0,447.0,0.00366989,no
9.223372036854776E10,20.89,24.0,0.0,445.0,0.00366157,no
9.223372036854776E10,20.89,24.0,0.0,446.5,0.00366157,no
9.223372036854776E10,20.945,24.0,0.0,446.0,0.00367405,no
9.223372036854776E10,20.89,23.89,0.0,453.0,0.00364469,no
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,21.0,23.84,0.0,448.5,0.00366185,no
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,21.0,23.79,0.0,447.0,0.00365412,no
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,21.0,23.79,0.0,445.0,0.00365412,no
9.223372036854776E10,21.0,23.79,0.0,446.5,0.00365412,no
9.223372036854776E10,21.0,23.79,0.0,446.5,0.00365412,no
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,21.0,23.79,0.0,443.0,0.00365412,no
9.223372036854776E10,21.0,23.79,0.0,443.0,0.00365412,no
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,20.89,23.79,0.0,444.5,0.00362934,no
9.223372036854776E10,20.89,23.73,0.0,443.33333333,0.00362014,no
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,20.89,23.7,0.0,449.0,0.00361553,no
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,20.89,23.7,0.0,446.0,0.00361553,no
9.223372036854776E10,20.89,23.6,0.0,446.0,0.00360019,no
9.223372036854776E10,20.89,23.6,0.0,444.0,0.00360019,no
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,20.89,23.63333333,0.0,441.66666667,0.0036053,no
9.223372036854776E10,20.89,23.6,0.0,449.5,0.00360019,no
9.223372036854776E10,20.89,23.6,0.0,448.5,0.00360019,no
9.223372036854776E10,20.89,23.6,0.0,450.0,0.00360019,no
9.223372036854776E10,20.89,23.6,0.0,448.5,0.00360019,no
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,20.89,23.6,0.0,452.5,0.00360019,no
9.223372036854776E10,20.89,23.6,0.0,451.0,0.00360019,no
9.223372036854776E10,20.945,23.5,0.0,450.66666667,0.00359706,no
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,20.945,23.5,0.0,448.5,0.00359706,no
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,20.89,23.5,0.0,444.0,0.00358485,no
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,20.92666667,23.5,0.0,448.0,0.00359299,no
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,20.89,23.5,0.0,449.0,0.00358485,no
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,20.89,23.5,0.0,444.25,0.00358485,no
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,20.89,23.5,0.0,444.5,0.00358485,no
9.223372036854776E10,20.89,23.5,0.0,446.5,0.00358485,no
9.223372036854776E10,20.89,23.445,0.0,446.0,0.00357641,no
9.223372036854776E10,20.89,23.445,0.0,448.5,0.00357641,no
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,20.89,23.445,0.0,450.5,0.00357641,no
9.223372036854776E10,20.89,23.5,0.0,448.0,0.00358485,no
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,20.89,23.445,0.0,446.5,0.00357641,no
9.223372036854776E10,20.89,23.5,0.0,442.5,0.00358485,no
9.223372036854776E10,20.89,23.5,0.0,440.5,0.00358485,no
9.223372036854776E10,20.89,23.5,0.0,443.0,0.00358485,no
9.223372036854776E10,20.89,23.5,0.0,453.0,0.00358485,no
9.223372036854776E10,20.89,23.42666667,0.0,450.0,0.0035736,no
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,20.89,23.39,0.0,448.0,0.00356797,no
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,20.89,23.39,0.0,449.0,0.00356797,no
9.223372036854776E10,20.84,23.34,0.0,446.5,0.0035493,no
9.223372036854776E10,20.89,23.39,0.0,448.0,0.00356797,no
9.223372036854776E10,20.89,23.39,0.0,450.5,0.00356797,no
9.223372036854776E10,20.89,23.39,0.0,450.5,0.00356797,no
9.223372036854776E10,20.84,23.34,0.0,448.0,0.0035493,no
9.223372036854776E10,20.89,23.39,0.0,448.0,0.00356797,no
9.223372036854776E10,20.89,23.34,0.0,451.0,0.0035603,no
9.223372036854776E10,20.865,23.2925,0.0,450.0,0.00354752,no
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,20.85666667,23.26,0.0,449.5,0.00354072,no
9.223372036854776E10,20.89,23.29,0.0,446.0,0.00355263,no
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,20.89,23.29,0.0,448.0,0.00355263,no
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,20.89,23.29,0.0,448.5,0.00355263,no
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,20.89,23.2,0.0,451.0,0.00353882,no
9.223372036854776E10,20.89,23.2,0.0,453.0,0.00353882,no
9.223372036854776E10,20.89,23.2,0.0,449.0,0.00353882,no
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,20.89,23.2,0.0,448.5,0.00353882,no
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,20.89,23.15,0.0,453.5,0.00353115,no
9.223372036854776E10,20.84,23.075,0.0,451.0,0.00350877,no
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,20.89,23.1,0.0,452.5,0.00352348,no
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,20.89,23.1,0.0,445.66666667,0.00352348,no
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,20.89,23.1,0.0,454.0,0.00352348,no
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,20.89,23.1,0.0,448.5,0.00352348,no
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,20.89,23.1,0.0,447.75,0.00352348,no
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,20.89,23.0,0.0,454.0,0.00350814,no
9.223372036854776E10,20.84,23.05,0.0,455.0,0.00350495,no
9.223372036854776E10,20.89,23.1,0.0,455.0,0.00352348,no
9.223372036854776E10,20.85666667,23.06666667,0.0,449.0,0.00351112,no
9.223372036854776E10,20.89,23.0,0.0,449.0,0.00350814,no
9.223372036854776E10,20.89,23.0,0.0,452.0,0.00350814,no
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,20.84,22.945,0.0,449.0,0.0034889,no
9.223372036854776E10,20.79,22.89,0.0,448.33333333,0.00346973,no
9.223372036854776E10,20.79,22.84,0.0,448.0,0.00346211,no
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,20.79,22.89,0.0,454.0,0.00346973,no
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,20.745,22.84,0.0,454.0,0.00345248,no
9.223372036854776E10,20.7,22.89,0.0,454.5,0.00345044,no
9.223372036854776E10,20.745,22.84,0.0,454.0,0.00345248,no
9.223372036854776E10,20.79,22.79,0.0,458.0,0.00345449,no
9.223372036854776E10,20.7,22.79,0.0,455.5,0.00343529,no
9.223372036854776E10,20.7,22.79,0.0,452.0,0.00343529,no
9.223372036854776E10,20.76,22.79,0.0,458.33333333,0.00344808,no
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,20.73,22.7,0.0,454.0,0.00342801,no
9.223372036854776E10,20.7,22.7,0.0,452.5,0.00342165,no
9.223372036854776E10,20.7,22.7675,0.0,456.75,0.00343188,no
9.223372036854776E10,20.7,22.79,0.0,454.5,0.00343529,no
9.223372036854776E10,20.7,22.7,0.0,453.5,0.00342165,no
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,20.7,22.7,0.0,451.5,0.00342165,no
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,20.7,22.7,0.0,455.66666667,0.00342165,no
9.223372036854776E10,20.7,22.7,0.0,457.5,0.00342165,no
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,20.7,22.63333333,0.0,454.66666667,0.00341154,no
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,20.7,22.6,0.0,454.5,0.00340649,no
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,20.7,22.5,0.0,455.0,0.00339134,no
9.223372036854776E10,20.7,22.5,0.0,451.5,0.00339134,no
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,20.7,22.5,0.0,454.5,0.00339134,no
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,20.7,22.5,0.0,453.5,0.00339134,no
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,20.7,22.5,0.0,454.0,0.00339134,no
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,20.7,22.5,0.0,457.0,0.00339134,no
9.223372036854776E10,20.7,22.445,0.0,459.0,0.003383,no
9.223372036854776E10,20.7,22.5,0.0,459.0,0.00339134,no
9.223372036854776E10,20.7,22.39,0.0,454.75,0.00337467,no
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,20.7,22.39,0.0,449.0,0.00337467,no
9.223372036854776E10,20.7,22.39,0.0,451.0,0.00337467,no
9.223372036854776E10,20.7,22.39,0.0,457.5,0.00337467,no
9.223372036854776E10,20.7,22.39,356.0,457.0,0.00337467,yes
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,20.7,22.5,423.66666667,465.33333333,0.00339134,no
9.223372036854776E10,20.7,22.46333333,423.66666667,472.66666667,0.00338578,no
9.223372036854776E10,20.7225,22.5,419.0,470.75,0.00339607,yes
9.223372036854776E10,20.73,22.5,419.0,472.0,0.00339764,yes
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,20.815,22.8675,411.0,497.75,0.00347167,yes
9.223372036854776E10,20.82333333,23.03333333,408.33333333,499.0,0.00349879,yes
9.223372036854776E10,20.815,23.025,400.0,507.0,0.00349572,yes
9.223372036854776E10,?,?,?,?,?,?
9.223372036854776E10,20.89,23.29,396.0,515.0,0.00355263,yes
9.223372036854776E10,20.89,23.29,396.0,520.75,0.00355263,yes
9.223372036854776E10,20.89,23.29,396.0,526.0,0.00355263,yes
9.223372036854776E10,20.89,23.32333333,398.33333333,527.0,0.00355774,yes
9.223372036854776E10,20.945,23.39,399.5,531.25,0.00358013,yes
9.223372036854776E10,?,?,?,?,?,?
